"","ons_code","pc_no_ed","pc_elem_ed","pc_losec_ed","pc_upsec_ed","pc_degree","pc_other_ed"
"241","E14001303",0.197513950613159,0.115146857352892,0.144618571858188,0.174658335282521,0.262705917733151,0.10535636716009
"242","E14001304",0.171468751569537,0.108201771274548,0.148080561182635,0.183974820444995,0.28559709363647,0.102677001891815
"243","E14001305",0.136068809926678,0.0565859690225172,0.0717276237580806,0.115590698078008,0.575643194932535,0.0443837042821814
"244","E14001306",0.137948428231306,0.0544469553286792,0.070840563334813,0.12550946289496,0.56220491505589,0.0490496751543521
"245","E14001307",0.223581321880344,0.105922744540031,0.146495568058692,0.181572523269324,0.236048196545827,0.106379645705782
"246","E14001308",0.195323349472657,0.0962854533398391,0.136646273567791,0.16653530007882,0.319608652679253,0.0856009708616397
"247","E14001309",0.118577379045178,0.0762576097404678,0.121717398269785,0.178071131047741,0.43528356296059,0.0700929189362384
"248","E14001310",0.110201873920402,0.0441261144940938,0.0677420480519254,0.122991293423831,0.605569417060702,0.0493692530490465
"249","E14001311",0.182944548946284,0.115103456820716,0.156080692941057,0.169033914914227,0.283247541703743,0.093589844673973
"250","E14001312",0.123651194656162,0.0675366104307613,0.100325426051212,0.15473794639034,0.494294339299478,0.0594544831720476
"251","E14001313",0.268969311651791,0.122252109059787,0.152035701185964,0.168553612911114,0.18606186575376,0.102127399437584
"252","E14001314",0.21998441719232,0.100786611593182,0.127181326246358,0.187538023118056,0.267479961149712,0.0970296607003725
"253","E14001315",0.220598153445429,0.106374566850392,0.141107932742622,0.170294658015303,0.255819902788437,0.105804786157818
"254","E14001316",0.18637805710614,0.0985904180554998,0.142497623924073,0.177984819886752,0.303214061014953,0.0913350200125832
"255","E14001317",0.277527460808361,0.107563719739789,0.142476271728698,0.170336994774448,0.226018449397462,0.0760771035512424
"256","E14001318",0.149061962868602,0.0753355356990479,0.116343422768886,0.241853888069435,0.343008301537186,0.074396889056843
"257","E14001319",0.0988276472820816,0.0437312866360224,0.0674313667608485,0.357588664445663,0.390914266436132,0.0415067684392527
"258","E14001320",0.24281805745554,0.113816689466484,0.136149110807114,0.15563155494756,0.260864113087095,0.0907204742362061
"259","E14001321",0.146970917691088,0.0762923304831458,0.106310263274164,0.131896977415079,0.481534423161889,0.0569950879746342
"260","E14001322",0.132399187930417,0.0807160012207582,0.123628305667237,0.156575507875217,0.431153218422833,0.075527778883537
"261","E14001323",0.252674948369086,0.11261247236838,0.123509449235655,0.139294498583393,0.28509604906753,0.0868125823759561
"262","E14001324",0.196312238997751,0.105968519113395,0.146109861869579,0.176716993254096,0.282454224221009,0.0924381625441696
"263","E14001325",0.202435010702664,0.106259511760557,0.132774897613244,0.162532015194071,0.308558419222727,0.0874401455067371
"264","E14001326",0.330201287085963,0.120597487509509,0.117904064806629,0.113874210991632,0.230914735695047,0.0865082139112199
"265","E14001327",0.221999084325314,0.0894239573795055,0.107196370598518,0.208315991009739,0.307926829268293,0.0651377674186298
"266","E14001328",0.248238354705232,0.110911958703757,0.124779794338154,0.161446597566471,0.264707689786554,0.089915604899832
"267","E14001329",0.209977035538073,0.108853823241854,0.154475796366613,0.180873559036857,0.252484027193561,0.0933357586230418
"268","E14001330",0.158333646840475,0.101475991623089,0.142909095469195,0.165180642815043,0.348168491278231,0.0839321319739664
"269","E14001331",0.175690846286701,0.0870358376511226,0.111528497409326,0.135211571675302,0.426273747841105,0.0642594991364421
"270","E14001332",0.129354875295137,0.0632752167771603,0.0840198373011372,0.130200331996412,0.542587303714854,0.0505624349152997
"271","E14001333",0.117296047837994,0.0604256174467978,0.0859149267606342,0.115587548051556,0.575525740559282,0.0452501193437351
"272","E14001334",0.161154451118454,0.0782653675220893,0.0982592447930412,0.124713656852706,0.471914619599067,0.0656926601146428
"273","E14001335",0.167534809175599,0.0990809375939097,0.138823499949915,0.173169387959531,0.341968847039968,0.0794225182810778
"274","E14001336",0.169334405177414,0.0961301680013839,0.129649038901835,0.252846661850152,0.2690362561436,0.0830034699256154
"275","E14001337",0.213796983136439,0.0914871070293183,0.126862645054097,0.156076245797192,0.343786386174235,0.0679906328087183
"276","E14001338",0.21666321692934,0.0707491843835319,0.0883034191825108,0.248252954453611,0.315305991700918,0.0607252333500892
"277","E14001339",0.267206279126809,0.109688496443463,0.144468972283542,0.171829776796664,0.229200392445426,0.0776060829040962
"278","E14001340",0.17933887154198,0.0692583332373172,0.0929704692882903,0.233376732610524,0.369807929393601,0.0552476639282875
"279","E14001341",0.250129597552187,0.102312526077556,0.136349268564059,0.170411298377818,0.26277326118016,0.0780240482482204
"280","E14001342",0.143336934567147,0.0814505143501339,0.11299262529945,0.256082953638029,0.32987693174879,0.0762600403964489
"281","E14001343",0.223551851491885,0.111526873359899,0.152359315774128,0.173668480901934,0.238239867820002,0.100653610652153
"282","E14001344",0.229751372788286,0.121580740288794,0.156002135448444,0.175780455562335,0.208778218425869,0.108107077486272
"283","E14001345",0.218986098092582,0.113496482173712,0.133259551208935,0.148437588227987,0.299551660662458,0.0862686196343268
"284","E14001346",0.231271954054139,0.112800842201816,0.12291143330658,0.142621874315972,0.299461115917406,0.090932780204088
"285","E14001347",0.136698780349943,0.0819715373117456,0.13446296459121,0.165425244620853,0.406617009784834,0.0748244633414141
"286","E14001348",0.125235562128766,0.0809260275279693,0.125390615681878,0.155733403306219,0.445755110803654,0.0669592805515136
"287","E14001349",0.164866134335369,0.107917377905578,0.150465694417395,0.177972023966365,0.310714981269118,0.088063788106176
"288","E14001350",0.21095034722633,0.103079489393921,0.158895974067458,0.180699658097413,0.246844203627243,0.0995303275876347
"289","E14001351",0.184582471996539,0.119285130522571,0.164343060429787,0.177960194221432,0.264145954521417,0.0896831883082544
"290","E14001352",0.18882516078369,0.0752676414747368,0.100943330583195,0.160922853649566,0.406695758491466,0.0673452550173458
"291","E14001353",0.160495320627729,0.0626299061926076,0.0805885781526652,0.27873882394343,0.369807876301811,0.0477394947817576
"292","E14001354",0.10778380905384,0.0475027919902345,0.0739812482144249,0.188439861828948,0.544606913746981,0.0376853751655715
"293","E14001355",0.243308550185874,0.117414033457249,0.146700743494424,0.175720260223048,0.219144981412639,0.0977114312267658
"294","E14001356",0.143302341820439,0.102065095108169,0.147996327570377,0.177130073836525,0.348156673089108,0.0813494885753818
"295","E14001357",0.177291913316518,0.104159159932053,0.144039223760745,0.179801307458692,0.301062953621249,0.0936454419107428
"296","E14001358",0.181812487472439,0.0963995790739627,0.144705852876328,0.157872319102024,0.348128382441371,0.0710813790338745
"297","E14001359",0.130125134789478,0.093186548637059,0.142575920956943,0.184555006645435,0.368921934949971,0.0806354540211149
"298","E14001360",0.114882572640375,0.081952269418244,0.137431157814775,0.164284357789454,0.431373045514971,0.0700765968221814
"299","E14001361",0.174070976846287,0.107275388072963,0.14902263105629,0.185477969999477,0.303637694036481,0.0805153399885015
"300","E14001362",0.148362655183222,0.089287417723934,0.133563183930445,0.176912279745438,0.358798599092408,0.0930758643245527
"301","E14001363",0.148477013306426,0.106716276723214,0.155060856404112,0.180311534338147,0.313678501608123,0.0957558176199786
"302","E14001364",0.171435470240251,0.0975371242303513,0.136448146806713,0.174815887963298,0.329337196667874,0.0904261740915127
"303","E14001365",0.207259938609899,0.115547602182207,0.159079894120717,0.174862369359629,0.245361567808721,0.0978886279188259
"304","E14001366",0.113377165254773,0.0887469970919206,0.147502844860286,0.177291693007966,0.404412694398786,0.0686686053862688
"305","E14001367",0.256336154498956,0.10319044014771,0.136906809789215,0.17112777816005,0.246026285006537,0.086412532397532
"306","E14001368",0.209001770753495,0.0932420646457172,0.13682374395433,0.186708777122922,0.275590030922113,0.0986336126014219
"307","E14001369",0.149468296611984,0.103149437709648,0.138722076650931,0.150640796892364,0.387791723167586,0.0702276689674861
"308","E14001370",0.153600181999722,0.107493585773688,0.144323251728365,0.163294194967202,0.353395432312534,0.0778933532184881
"309","E14001371",0.181367211131276,0.0915708812260536,0.109397055858036,0.139856825972978,0.400504133897963,0.0773038919136923
"310","E14001372",0.170187850695292,0.0949621858989998,0.141010002439619,0.180104903635033,0.318040985606245,0.0956940717248109
"311","E14001373",0.159537755682194,0.106847721172535,0.149978183549074,0.186907485025981,0.296505401224366,0.10022345334585
"312","E14001374",0.162556590483225,0.0984093116135297,0.145788026753108,0.167316345930272,0.327643510729966,0.0982862144898992
"313","E14001375",0.171070565462896,0.0978936879359516,0.139825218476904,0.178103059249333,0.326552818151622,0.0865546507232931
"314","E14001376",0.148136449778901,0.101768793430196,0.143866077068857,0.169399873657612,0.361023373341756,0.0758054327226785
"315","E14001377",0.232967989853673,0.093465462736858,0.111884074431635,0.201459480947243,0.278380373672554,0.0818426183580366
"316","E14001378",0.199700496053412,0.0887176447342422,0.122484634823573,0.203007518796992,0.299971921505007,0.086117784086773
"317","E14001379",0.123612585927458,0.0630749455094171,0.0974571061308892,0.217716425417761,0.440373330352652,0.0577656066618231
"318","E14001380",0.195955531481338,0.0934896437875622,0.133947225876345,0.203371250225696,0.285498723206686,0.0877376254223736
"319","E14001381",0.161720992860954,0.106132974263865,0.152270013465105,0.178183989227916,0.304705165011052,0.0969868651711085
"320","E14001382",0.213528294135771,0.0994787922358016,0.147183424052583,0.191267844305227,0.259602546985725,0.0889390982848927
"321","E14001383",0.268451812977099,0.107514312977099,0.150644083969466,0.162356870229008,0.219572996183206,0.0914599236641221
"322","E14001384",0.136878379181273,0.0982829303071713,0.147727407759491,0.179609054720456,0.358172419939398,0.0793298080922108
"323","E14001385",0.175843500618527,0.111577364348606,0.159616270890436,0.179736580396342,0.279501297693259,0.0937249860528295
"324","E14001386",0.132014846096342,0.0869257301735105,0.141169064512321,0.168461225720993,0.397618329420714,0.073810804076119
"325","E14001387",0.177579872010122,0.110701511059201,0.155035647370854,0.177677202715527,0.285397960921722,0.0936078059225734
"326","E14001388",0.153951669764759,0.103711300557657,0.156489968591757,0.182924171527466,0.309377603999744,0.093545285558618
"327","E14001389",0.207139227642276,0.104230182926829,0.149288617886179,0.183180894308943,0.262893800813008,0.0932672764227642
"328","E14001390",0.25802763108261,0.129043285552622,0.15732270841192,0.163169558657111,0.190399849113542,0.102036967182195
"329","E14001391",0.196597794003418,0.10708922375848,0.145694163948009,0.180570659209777,0.27584019470768,0.0942079643726374
"330","E14001392",0.105254747710651,0.0817773953659886,0.137680535922807,0.176239936082601,0.433458300043021,0.0655890848749309
"331","E14001393",0.145422915416917,0.100983803239352,0.142435512897421,0.163839232153569,0.373629274145171,0.0736892621475705
"332","E14001394",0.14800233674532,0.0972162251403317,0.147329252495492,0.194483249091971,0.32239465596505,0.0905742805618348
"333","E14001395",0.171023229226212,0.0907992516759341,0.139024580366887,0.168178038767344,0.346788442550538,0.0841864574130853
"334","E14001396",0.203806397818865,0.114866921661792,0.152163267466945,0.159521950315656,0.267241949786254,0.102399512950488
"335","E14001397",0.175074183976261,0.094153156480432,0.138943722061614,0.166554170221979,0.327339183148457,0.0979355841112569
"336","E14001398",0.177700555054794,0.102293752075525,0.154952796622231,0.176040134731249,0.299041700270411,0.0899710612457896
"337","E14001399",0.124924243401117,0.0879421284058233,0.140771879150495,0.17147425565112,0.395739577826205,0.0791479155652409
"338","E14001400",0.230844257178527,0.119199958385352,0.153167915106117,0.172557740324594,0.236007074490221,0.0882230545151893
"339","E14001401",0.174302954871259,0.111805038505562,0.152210874904153,0.176114327625101,0.29970995810506,0.0858568459888651
"340","E14001402",0.140688717716357,0.0956764362196838,0.153709488946653,0.17506498461832,0.362673789139818,0.0721865833591682
"341","E14001403",0.140683798059772,0.104318906291356,0.149590894967605,0.188027204621563,0.339873643508982,0.077505552550721
"342","E14001404",0.184658847701395,0.09900081940147,0.140888133354532,0.187936453581518,0.297931928528624,0.0895838174324605
"343","E14001405",0.234682630840091,0.122817398164584,0.150986739062337,0.159328483751581,0.234879862633857,0.0973048855475503
"344","E14001406",0.219673881393769,0.1148209259439,0.133757158109289,0.158051053091333,0.276385518780938,0.0973114626807726
"345","E14001407",0.174302071786902,0.110582911471963,0.144613696876893,0.167845593024717,0.314767623901542,0.0878881029379835
"346","E14001408",0.199216939477472,0.115495328470715,0.150574488327275,0.171687849144976,0.265972239162784,0.0970531554167785
"347","E14001409",0.154322638146168,0.0840017825311943,0.110149286987522,0.225200534759358,0.36257798573975,0.0637477718360071
"348","E14001410",0.171781919869239,0.0768420327100503,0.100188068019575,0.250721255624809,0.338158114987347,0.0623086087889798
"349","E14001411",0.248655563715619,0.114662054914596,0.146916680486129,0.160526876880434,0.24166686408756,0.0875719599156618
"350","E14001412",0.168367568979023,0.075311167203412,0.098692227347898,0.324016450517887,0.27447993733136,0.0591326486204195
"351","E14001413",0.217961165048544,0.117176997759522,0.150236494896689,0.171757530495395,0.254966392830471,0.0879014189693801
"352","E14001414",0.171931578498189,0.107850428548786,0.150863803172358,0.176759610343692,0.309274454103217,0.083320125333756
"353","E14001415",0.23075826343179,0.105018653613098,0.136694152032887,0.16541121117791,0.268089252192097,0.0940284675522182
"354","E14001416",0.267501876876877,0.116120026276276,0.139123498498499,0.16089527027027,0.228146114864865,0.0882132132132132
"355","E14001417",0.159691644012202,0.0989138619800641,0.145601204834654,0.151446695000702,0.372413881124683,0.0719327130476956
"356","E14001418",0.179853498883059,0.0944724401267598,0.13996831004208,0.174775313003273,0.318743830848356,0.0921866070964725
"357","E14001419",0.156593265710095,0.0759684516056246,0.0868811601932288,0.166972646434396,0.452528692013415,0.0610557840432406
"358","E14001420",0.0947449303444359,0.0564816980144545,0.0867158877047629,0.211695007739507,0.497110212808606,0.0532522633882337
"359","E14001421",0.163954439056078,0.0728661507274295,0.0862835575167718,0.126132583690795,0.496791246206055,0.0539720228028716
"360","E14001422",0.213829823935968,0.100520947134791,0.129868785721679,0.171303057833182,0.290154904148027,0.0943224812263533
"361","E14001423",0.188710436126604,0.0973993683220214,0.137920838653316,0.173913043478261,0.301659834688529,0.100396478731268
"362","E14001424",0.187758377510821,0.0967730168766111,0.138782160400759,0.168231117163562,0.31550021886095,0.0929551091872963
"363","E14001425",0.255828964092787,0.131841833492215,0.140381712742294,0.140302272005084,0.233257864632984,0.0983873530346362
"364","E14001426",0.208248541581875,0.110778110778111,0.151638484971818,0.194459861126528,0.227932561265895,0.106942440275774
"365","E14001427",0.155854160476301,0.088161818922161,0.126569601725599,0.239679971826956,0.309408256022538,0.0803261910264452
"366","E14001428",0.260999144985953,0.111273970929522,0.15518504946867,0.166019298888482,0.215524612190057,0.0909979235373153
"367","E14001429",0.167996530789245,0.101239003840912,0.146623714533515,0.170263907818114,0.322834840788006,0.0910420022302069
"368","E14001430",0.142979869100442,0.0642984297366953,0.0802933283736748,0.123592918316196,0.539575417806945,0.0492600366660467
"369","E14001431",0.196930595554226,0.109897644961414,0.14881998728354,0.184712819937415,0.265649349839798,0.0939896024236077
"370","E14001432",0.154177243129897,0.0840746054519369,0.115528087407571,0.248096236618475,0.329786999227458,0.0683368281646617
"371","E14001433",0.212081262156905,0.0981089258698941,0.130354441322671,0.186827317916577,0.287897125567322,0.0847309271666307
"372","E14001434",0.101827875095202,0.0478402785333478,0.0741268632357741,0.118713959308019,0.608900010880209,0.0485910129474486
"373","E14001435",0.178639144627534,0.0688637385406282,0.087853554604273,0.126976680544968,0.47833225825368,0.0593346234289177
"374","E14001436",0.248981137990491,0.113537802393019,0.158707351481269,0.174133967291917,0.21269397565181,0.0919457651914938
"375","E14001437",0.188567550243203,0.129180649296784,0.174742028329751,0.186078956298782,0.228975780199339,0.0924550356321406
"376","E14001438",0.139071530278918,0.081874528855013,0.0977364100845967,0.162419381857777,0.451859452215428,0.067038696708267
"377","E14001439",0.149222037253077,0.102963730026609,0.142314095085792,0.165004129035641,0.360314068869693,0.0801819397291877
"378","E14001440",0.224521523286955,0.100228623685414,0.139917695473251,0.189326539943824,0.242053693905546,0.10395192370501
"379","E14001441",0.201918040555708,0.113785448831467,0.153979497667922,0.171451375551842,0.271481305963635,0.0873843314294266
"380","E14001442",0.12650567690623,0.0861160740014985,0.139046740821855,0.15816955795055,0.424148464065472,0.0660134862543946
"381","E14001443",0.142619827038648,0.0861142326672204,0.132054038207847,0.175636390286803,0.374517516001368,0.089057995798114
"382","E14001444",0.154114941360338,0.0912313693599827,0.138181217519472,0.175156605379855,0.350160734933482,0.0911551314468685
"383","E14001445",0.0819772518512639,0.04297880543869,0.0821133325017294,0.109726364492022,0.641030584126192,0.0421736615901024
"384","E14001446",0.243753309296286,0.105267139003051,0.136216938554247,0.166334686467815,0.260331307833892,0.0880966188447089
"385","E14001447",0.186524728106017,0.117899535628115,0.15791069025304,0.180474556543036,0.269493313287341,0.0876971761824509
"386","E14001448",0.192613629804085,0.110079774645286,0.145672427527448,0.161627356584583,0.308927602489061,0.0810792089495376
"387","E14001449",0.136886354851179,0.084279570931581,0.12388867413993,0.201850599149594,0.377343448009277,0.0757513529184383
"388","E14001450",0.182042163776049,0.0971563118226063,0.14332528248759,0.182030026822667,0.308145109414635,0.0873011056764531
"389","E14001451",0.206673313393154,0.111252907942838,0.153645729478232,0.176935859089398,0.255194416749751,0.0962977733466268
"390","E14001452",0.260246822534367,0.117119712386066,0.154580966318288,0.160584446262517,0.215145823490776,0.0923222290079854
"391","E14001453",0.164335189460818,0.0993480918104034,0.140895921046675,0.165410385259632,0.334657521843451,0.0953528905790212
"392","E14001454",0.130501453039016,0.0747418537067953,0.110591726952328,0.131342360724665,0.489371174179188,0.063451431398009
"393","E14001455",0.190802001392044,0.109735117601481,0.156316072859075,0.177275532850933,0.287732937607522,0.0781383376889438
"394","E14001456",0.141444299309573,0.0856036573987684,0.126994308639672,0.164081451763389,0.409474715431984,0.072401567456615
"395","E14001457",0.118186901346818,0.0683254728448486,0.116740409393689,0.169628531142121,0.462379053824087,0.0647396314484368
"396","E14001458",0.139932740567119,0.0890423173931874,0.146633206797279,0.170403301826705,0.371595628136863,0.0823928052788464
"397","E14001459",0.188932830128076,0.0796964708716425,0.106967920664873,0.178905528566267,0.375607259003493,0.0698899907656482
"398","E14001460",0.14013561090103,0.0922154127004825,0.134802451427826,0.173047333420263,0.384391706871822,0.0754074846785761
"399","E14001461",0.202374567263153,0.100175532692964,0.141986444975377,0.169571895265493,0.27919449997562,0.106697059827393
"400","E14001462",0.234115546635238,0.12226799071146,0.152642449560661,0.166703618563077,0.219202539178734,0.105067855350829
"401","E14001463",0.159705736571622,0.0923747163018809,0.136814233167245,0.171353663944904,0.354407429629823,0.0853442203845251
"402","E14001464",0.168936834840725,0.10330173259235,0.148027072512198,0.184131827152422,0.304287288268982,0.0913152446333224
"403","E14001465",0.158470700572922,0.0947080108553623,0.143959191878581,0.154261734847723,0.375351794150166,0.0732485676952458
"404","E14001466",0.283891471955741,0.120710964628333,0.138367370961097,0.13992113471838,0.227579306691778,0.0895297510446707
"405","E14001467",0.103416782394375,0.0450149507688073,0.0641694503872187,0.291271003015176,0.455666904377635,0.0404609090567879
"406","E14001468",0.091584480470478,0.0577688724661063,0.100236800333082,0.183546280153009,0.509042650081969,0.0578209164953551
"407","E14001469",0.221687086656721,0.103008375524204,0.127018994702158,0.15460066487331,0.308543504563662,0.0851413736799446
"408","E14001470",0.252002135611319,0.114634869787032,0.139941863914101,0.170220086610903,0.223539182535445,0.0996618615411995
"409","E14001471",0.204341397054474,0.108759685337434,0.147867747087005,0.18416040693204,0.264742414384574,0.0901283492044715
"410","E14001472",0.157902651761993,0.0936763747556268,0.131472755526593,0.16846709108226,0.364504486440423,0.0839766404331044
"411","E14001473",0.150657095792904,0.0926907862304464,0.148733302071685,0.174139402902524,0.344575502891702,0.0892039101107384
"412","E14001474",0.230665263391126,0.12978452334792,0.159286545172548,0.17508447349471,0.210380546169612,0.0947986484240846
"413","E14001475",0.146962452367661,0.0870609936652023,0.135906895463702,0.168600276692313,0.375512730273537,0.085956651537584
"414","E14001476",0.164257868809306,0.0999912255411961,0.1493287539015,0.197951790616343,0.298080900510172,0.0903894606214824
"415","E14001477",0.204114292364991,0.105951272501552,0.119684978274364,0.135115999379268,0.348541278708876,0.0865921787709497
"416","E14001478",0.28449396052022,0.10824736443656,0.130077626241511,0.14698139004079,0.248144088767359,0.0820555699935594
"417","E14001479",0.147661265667991,0.0861191232570813,0.134409102388579,0.163784509457286,0.399399199819228,0.0686267994098334
"418","E14001480",0.225032681350665,0.131268036405791,0.166835211997139,0.170263670670646,0.222726487926399,0.0838739116493599
"419","E14001481",0.122614537086539,0.0742195671881174,0.110829594849027,0.136328769670626,0.490667348504219,0.0653401827014714
"420","E14001482",0.130925795954827,0.0895425253620877,0.140840936642634,0.168340458112678,0.397167102660627,0.0731831812671473
"421","E14001483",0.165676396021582,0.099980497952285,0.14772151075863,0.187011636221803,0.311551712929858,0.0880582461158422
"422","E14001484",0.154682936327643,0.0968520802232751,0.141974427208412,0.166067371973778,0.348698643473746,0.091724540793146
"423","E14001485",0.168644432747978,0.113294894492559,0.152112541269917,0.183621225895976,0.280838796114647,0.101488109478922
"424","E14001486",0.163858357527997,0.101073206138532,0.15027478224803,0.18055267523849,0.306796972210701,0.0974440066362505
"425","E14001487",0.232494938825808,0.123118563506734,0.157897632250682,0.164510166358595,0.213471525393891,0.10850717366429
"426","E14001488",0.15580360909869,0.0985329749147149,0.148257531010041,0.189278782983956,0.315271767301132,0.0928553346914667
"427","E14001489",0.148780617254465,0.0954807207494096,0.147719130642465,0.176750789480668,0.351869543295385,0.0793991985776079
"428","E14001490",0.137451858648541,0.100882541138973,0.149597363242343,0.18281036834925,0.3509640343358,0.0782938342850934
"429","E14001491",0.154796864227165,0.093524169454304,0.139335052731033,0.186614233548684,0.330839355481219,0.0948903245575956
"430","E14001492",0.205863902904677,0.100027273966998,0.140638210827765,0.177758079912723,0.272466930315014,0.103245602072821
"431","E14001493",0.177631093738476,0.0948324606042727,0.145536789832092,0.165523514516803,0.331698502839442,0.0847776384689136
"432","E14001494",0.174354136242036,0.111686935394239,0.156920014991535,0.173307313542784,0.294880907763289,0.0888506920661178
"433","E14001495",0.137051475258746,0.0893998081976809,0.143440734328879,0.196933653834178,0.333051026889689,0.100123301490827
"434","E14001496",0.133510624889718,0.0869526858410426,0.131279776158907,0.153676489123037,0.426356784552948,0.0682236394343475
"435","E14001497",0.238151879839537,0.121618154678608,0.151844854930497,0.165570482321112,0.222851945144137,0.0999626830861088
"436","E14001498",0.167637572817961,0.114346075955697,0.158899417456309,0.185988949171188,0.285658924419331,0.0874690601795135
"437","E14001499",0.174896364707321,0.102435012614054,0.137776592315985,0.201780415430267,0.29199035330466,0.0911212616277131
"438","E14001500",0.179367277965538,0.0944096625851848,0.121070419413818,0.189484181949138,0.334323231203945,0.0813452268823757
"439","E14001501",0.20832757125077,0.125102146009077,0.16149755478169,0.172711615101266,0.251235180971299,0.0811259318858982
"440","E14001502",0.188212585869969,0.117130834062654,0.158444329884548,0.175120787426119,0.280418649818369,0.0806728129383415
"441","E14001503",0.201787072243346,0.077671102661597,0.0966825095057034,0.124619771863118,0.428317490494297,0.0709220532319392
"442","E14001504",0.182149384671622,0.0986962349214086,0.138028512245644,0.176483489703911,0.312452784208602,0.092189594248812
"443","E14001505",0.168086178354646,0.110733907535808,0.144286365490271,0.158669417720304,0.335836472253545,0.082387658645426
"444","E14001506",0.201124882824706,0.102267992917404,0.142732527861681,0.179382356004583,0.277627330486408,0.0968649099052182
"445","E14001507",0.109510343421991,0.0700346479160298,0.113586568837257,0.132311729338632,0.517247528788342,0.0573091816977479
"446","E14001508",0.178698353601044,0.10980828276479,0.161267316200469,0.190617218286875,0.264233735464062,0.09537509368276
"447","E14001509",0.212908572403539,0.102968776659273,0.146964194311063,0.174117044872889,0.269797937943306,0.09324347380993
"448","E14001510",0.218105624687624,0.10456100780459,0.145941997411285,0.174071843241789,0.272391741743666,0.0849277851110456
"449","E14001511",0.157984719773468,0.095180851632206,0.149463054976759,0.182494523695037,0.323756478068066,0.0911203718544639
"450","E14001512",0.125962850869385,0.0901430182185034,0.129784582517358,0.160192273455581,0.4224556406148,0.0714616343243724
"451","E14001513",0.161647187774818,0.0981124380265355,0.141637246530123,0.175564930347561,0.340462140426454,0.0825760568945081
"452","E14001514",0.202517735429128,0.0966198358603422,0.141619140353318,0.178202809848379,0.283057448880234,0.0979830296285993
"453","E14001515",0.202467679047814,0.107069567001847,0.152447157808332,0.18298532731377,0.262902729324851,0.092127539503386
"454","E14001516",0.164831727761792,0.124358813962217,0.15143250344051,0.169898661328663,0.310897034905542,0.0785812586012761
"455","E14001517",0.179460012856837,0.0978429085021785,0.131973048260756,0.158924787505059,0.353872526844599,0.0779267160305707
"456","E14001518",0.218071439367223,0.105546878935967,0.15042319512318,0.179328933447529,0.251561791526021,0.0950677616000806
"457","E14001519",0.13433379176442,0.0820996143785562,0.137461909769975,0.189439905077798,0.367850497532562,0.0888142814766874
"458","E14001520",0.257180733539549,0.109169244365886,0.142057003977022,0.175497127706584,0.223088820150243,0.0930070702607159
"459","E14001521",0.261833030401115,0.112528944550955,0.152080272887981,0.163931977192939,0.207927694644324,0.101698080322685
"460","E14001522",0.227624959163672,0.103377981051944,0.146880104541,0.167330937602091,0.25812479581836,0.0966612218229337
"461","E14001523",0.182876887637574,0.0997568466854364,0.144727412336831,0.177002815459432,0.307345789608395,0.0882902482723317
"462","E14001524",0.215610205155181,0.105812730142031,0.153064176749079,0.170778537611783,0.269739610731194,0.0849947396107312
"463","E14001525",0.170056621669525,0.0735219444896864,0.089636605765638,0.126828707473869,0.484378742443259,0.0555773781580233
"464","E14001526",0.148422238918107,0.0872151264713248,0.135361883295768,0.160731279739544,0.392536939644378,0.075732531930879
"465","E14001527",0.150637657869254,0.0741084121391928,0.0955353647732658,0.129324020850073,0.486742073057667,0.0636524713105466
"466","E14001528",0.171497822288934,0.0955363074878811,0.135190334407835,0.163033047073009,0.356713993946701,0.0780284947956397
"467","E14001529",0.140571514551177,0.0927614008250473,0.138816094692363,0.171830526751345,0.37504545283563,0.0809750103444385
"468","E14001530",0.176155307557781,0.11249229375574,0.148136032510915,0.161912910003649,0.30769617896101,0.0936072772109058
"469","E14001531",0.221421266003721,0.0974455657831503,0.134683868741759,0.169593237465035,0.281456015181201,0.0954000468251328
"470","E14001532",0.12955576606671,0.0960637184025527,0.144263848033106,0.171336690432268,0.388181183626664,0.0705987934386997
"471","E14001533",0.146247050401676,0.106026460216878,0.15884084100008,0.180117718800541,0.327385529071771,0.0813824005090543
"472","E14001534",0.142346785349131,0.0863896072652914,0.122980694051843,0.15359355265532,0.421398929452096,0.0732904312263186
"473","E14001535",0.147567772992146,0.0819356473270839,0.128857360020269,0.160260957689384,0.412211806435267,0.06916645553585
"474","E14001536",0.171523225990311,0.129654697444666,0.168887147335423,0.175453595516291,0.263667236629619,0.0908140970836896
"475","E14001537",0.177623434812616,0.134154223678012,0.156710449919481,0.151934095066989,0.284992824512779,0.0945849720101224
"476","E14001538",0.206702073233123,0.122773893341779,0.163946208005457,0.179282286159768,0.24676590250201,0.0805296367578629
"477","E14001539",0.125807938030063,0.0753826419417911,0.128560220182572,0.152035567953971,0.449767737275365,0.0684458946162372
"478","E14001540",0.157176221046337,0.0956415781932237,0.155077679870928,0.174979973598998,0.328929405526158,0.0881951417643541
"479","E14001541",0.211279542812863,0.119333591631151,0.1618558698179,0.181833591631151,0.240967648198373,0.0847297559085626
"480","E14001542",0.144259809186833,0.0995134896063689,0.146597586402982,0.175876666456056,0.349769381436785,0.0839830669109749
"481","E14001543",0.176837376660819,0.100358703304317,0.150588340466426,0.194124417526176,0.296650985037267,0.081440177004995
"482","E14001544",0.177789687808324,0.0948755740161029,0.142185463537035,0.170018392876719,0.320486741293835,0.094644140467983
"483","E14001545",0.143224371253785,0.103713773713156,0.150305876537107,0.182277698819749,0.331520731631959,0.088957548044244
