ons_code,dist_under_5,dist_5_10,dist_10_30,dist_30_60,dist_over_60,dist_wfh,dist_na,av_dist
E14001104,0.294464609800363,0.15300463803186126,0.11519459568461383,0.018602540834845735,0.017543859649122806,0.23096894535188547,0.17022081064730793,6.428211332930027
E14001105,0.44213326356183497,0.09874847374847374,0.06708965637537066,0.017769928484214197,0.01310395953253096,0.1957744636316065,0.16538025466596895,5.035703383917669
E14001106,0.19137197079597612,0.12882589360032343,0.2454041713239316,0.02680206425836524,0.012509215439130538,0.2507550714642441,0.14433161311802897,8.559537682227877
E14001107,0.2207390786702079,0.14893763165125012,0.22540983606557377,0.021934243062551515,0.019530176756113196,0.20954299844308086,0.15390603535122263,8.726531733675245
E14001108,0.25794396469818215,0.14203069906889343,0.15387538796106665,0.032873762219454004,0.01752422777273399,0.21637142917467223,0.17938052910499758,7.668855435677639
E14001109,0.20286077558804833,0.17052341597796145,0.2364907819453274,0.03920322102140284,0.015087942360669633,0.1850392032210214,0.15079465988556898,9.487073532528079
E14001110,0.2942958101968703,0.13600033653037186,0.15985192663637893,0.011357900050479555,0.00830809355544338,0.22848308934881373,0.16170284368164226,6.128533568904594
E14001111,0.2895430401816486,0.14805579207720065,0.16285528929976079,0.012386976442444146,0.009041884604468232,0.20818635202530106,0.1699306653691765,6.372146535295787
E14001112,0.22942855275484195,0.15263284024313195,0.1643755038016601,0.01487985011219799,0.00947691771421102,0.2839807411603233,0.14522559421363368,6.433574431929588
E14001113,0.27880637954299115,0.14477846351228793,0.13847413011259319,0.016170062158515273,0.00906939190833278,0.253124516114761,0.15957705665051872,6.0055411772513105
E14001114,0.30392040274309273,0.11271653387243825,0.21459150909739566,0.05819162008958655,0.021385816783604867,0.12460855432671344,0.1645855630871685,10.226493439568717
E14001115,0.29459892325801285,0.12789687976381142,0.08094861354996816,0.022518958763483397,0.012291839530710303,0.30625397989309766,0.15549080524091619,5.311396484186558
E14001116,0.30576262923767544,0.1606711218541163,0.049887266153439906,0.021693648311023543,0.017143669639048568,0.28742052771627635,0.1574211370884199,5.314893055188803
E14001117,0.19535481501881943,0.09541907647112825,0.15083080877627833,0.025355733039566695,0.008023501331130084,0.37954649775084914,0.14546956761222804,6.003534379876985
E14001118,0.3735366745930126,0.11811779769526248,0.12383391256630694,0.01440460947503201,0.010403329065300896,0.20463691238339127,0.1550667642216938,5.77687717212365
E14001119,0.3331356658101074,0.16795150556763525,0.12007203883068679,0.012431090905097626,0.007950627045309789,0.20643078342228371,0.15202828841887944,5.689365487250445
E14001120,0.37928185273495596,0.11808588493590501,0.11459194031964871,0.016242120918813004,0.010056894638683632,0.20918813003139827,0.15255317642059538,5.661134587690928
E14001121,0.171008214794435,0.06173779000565865,0.21994575503912273,0.06513297820445277,0.01832230872797518,0.2803957150383422,0.18345723819001347,9.686237780249371
E14001122,0.20702816530665966,0.17748091603053434,0.09413661489865754,0.006926164780205317,0.008094235325085549,0.30249736772834956,0.20383653593050802,4.690625822584891
E14001123,0.26904828356126154,0.12291065835581605,0.15300648122305952,0.009117127174620895,0.011334387694979377,0.2604738425279871,0.17410921946227556,5.971602009489255
E14001124,0.20818530623845388,0.13400596845246554,0.12355328185937821,0.008936889141521798,0.007263196122084853,0.3606334770183001,0.15742188116779562,4.97978936731246
E14001125,0.10835757791405906,0.0715197689264709,0.18617744940033906,0.05079850137095255,0.006467547146116332,0.4231534001716307,0.15352575507043137,7.334177533122633
E14001126,0.3018264060766408,0.07461380899547666,0.2038704446530682,0.04570282495519331,0.013975420329435863,0.19663736451310063,0.1633737304770846,8.566239225057608
E14001127,0.23005943071629653,0.058648733187363154,0.2197111875716818,0.08640913356271504,0.02643102908977166,0.21324679386925244,0.1654936920029194,11.41213116463351
E14001128,0.22722701149425287,0.1673132183908046,0.207088122605364,0.03417145593869732,0.01889367816091954,0.19295977011494253,0.15234674329501915,9.013888888888888
E14001129,0.2627027027027027,0.10440483036227717,0.08979873490511789,0.02401380103507763,0.019666474985623923,0.33239792984473837,0.16701552616446233,5.889706728004601
E14001130,0.29084339640581913,0.033659788913188174,0.057659028239992395,0.01880764476561757,0.02194542169820291,0.46070172102310547,0.11638299895407436,4.73471522297233
E14001131,0.2889579838808657,0.06349466104815285,0.033301967843554395,0.018205621241255163,0.016262324591907705,0.5110870187783824,0.06869042261588185,3.9848831976434975
E14001132,0.31215977315292925,0.09605993243598046,0.06623374350177662,0.012392571458577655,0.008209203409707514,0.3594720904587702,0.14547268558225832,4.039925784600305
E14001133,0.2752116776349509,0.17276585275847223,0.06654775816470877,0.013059433749513091,0.009143653771244644,0.30614838960985713,0.15712323431125325,4.633895073497755
E14001134,0.3238502301473717,0.13921014969249218,0.040672262406683944,0.014621127141917765,0.011294627315978804,0.36895137895021857,0.1014002243453371,4.228667852860403
E14001135,0.3018312440979873,0.10226452126576184,0.08123021089858722,0.009739478215786843,0.008406317699557464,0.34873257170366806,0.14779565611865128,4.256948173384932
E14001136,0.12406913671049002,0.137537924059943,0.22483221476510068,0.03557966351015905,0.013560724464466305,0.29132573319849225,0.1730946032913487,8.524294382642273
E14001137,0.14277479258024006,0.09692627591460276,0.15051571860910382,0.010355547320527866,0.005311592860230993,0.4571469746567023,0.13696909805859223,4.985125481234431
E14001138,0.14445830778015098,0.11261023114175144,0.2273352084082306,0.02188762239093197,0.01089094254234779,0.3475796730602491,0.13523801467633811,7.608645082157888
E14001139,0.1780160248517796,0.11520466728543557,0.19324531661394503,0.022408273824181237,0.005303733449510351,0.30235069043244367,0.18347129354270453,6.606652397098101
E14001140,0.23233723440518123,0.14968753550732872,0.13037154868764914,0.016520849903420065,0.014521077150323827,0.33482558800136347,0.12173616634473355,6.21605499375071
E14001141,0.1921817159912398,0.1275655561369847,0.12244897959183673,0.039614706281372945,0.022617594046165476,0.36783146306955833,0.12773998488284202,7.478244859197241
E14001142,0.3700500482922118,0.11974273421722714,0.14909122837825972,0.033036263060848184,0.008341382035297216,0.1714154008253578,0.14832294319079814,6.958962595486874
E14001143,0.3227949089020001,0.09913169319826338,0.18527589149875692,0.04373075067720509,0.012301013024602027,0.2062414189765854,0.1305243237225871,8.207957623659505
E14001144,0.26007937712810947,0.12767572491270684,0.16948968747966775,0.01314277039189746,0.0081545902101542,0.2784272051009564,0.14303064477650784,6.241352013706652
E14001145,0.25471756100559345,0.16927899686520376,0.1091646690023972,0.013993894318437929,0.008994611428688508,0.3148114000040978,0.12903886737558137,5.438973917675743
E14001146,0.24809442832849854,0.06483945183555066,0.20306091827548264,0.05859757927378213,0.013984195258577574,0.2684405321596479,0.14298289486846052,8.92337701310393
E14001147,0.21577922627613647,0.14689325319563193,0.14663929569118767,0.021713366629983917,0.008422923897401168,0.3253407263184627,0.13521120799119615,6.224868788622703
E14001148,0.2189321046212224,0.11580159913267381,0.21048470885847223,0.02823327460812215,0.029023806297149568,0.21525048561232327,0.18227402087003658,9.217938293355015
E14001149,0.31995,0.0458,0.04715,0.025416666666666667,0.018683333333333333,0.4655,0.0775,4.7247916666666665
E14001150,0.2360872411817661,0.10737376217366397,0.23844013421720273,0.0315696865537278,0.010577788689745479,0.1949627629102218,0.18098862427367216,8.43118299369834
E14001151,0.2348373699298016,0.09473399092612239,0.1339864117554116,0.034489763672888966,0.035054059544500374,0.331354535810216,0.13554386836105908,8.333690720718687
E14001152,0.41799445265523455,0.08673293786568947,0.10535905897596826,0.03405340837770534,0.022918227279169114,0.18581580385884638,0.14712611098738687,7.168525904480392
E14001153,0.24038405698910162,0.11554617781993456,0.12085019067345477,0.008652896881472735,0.005962175032424166,0.3450318434348323,0.1635726591687799,4.7509146518515655
E14001154,0.17793093580082037,0.13230945340074407,0.12451111323094534,0.06307831727558905,0.00789373271010207,0.28493751788610133,0.20933892969569778,7.397393398836211
E14001155,0.1390403366287356,0.08515259145306879,0.21052869714725245,0.05698708232472909,0.013053412664298804,0.3286428522950931,0.16659502748682217,8.805510938171617
E14001156,0.20159039560536926,0.11252381163336729,0.1626500686661055,0.04713595888893811,0.019669516679218537,0.30558631993975105,0.15084392858725026,8.295585433925487
E14001157,0.22552016566413569,0.10665614830884527,0.13974953160437828,0.0645498471551129,0.010058179666699536,0.25255891923873386,0.20090720836209447,7.868109653880288
E14001158,0.2066969454092083,0.12661412414284443,0.12630243120491585,0.0152506901772197,0.008237599073826698,0.41265918603615637,0.10423902395582865,5.337685902573694
E14001159,0.2609673173941654,0.03776412956057615,0.11506543832711852,0.05920523506616948,0.007476054690356072,0.3848066096366162,0.13471521532499817,6.499277984938218
E14001160,0.19360596192384769,0.10625939378757515,0.033833291583166336,0.0041176102204408815,0.00501002004008016,0.5727392284569138,0.08443449398797595,2.543720253006012
E14001161,0.3154940790128371,0.05465220419942283,0.09274554682057916,0.0246591700666733,0.015683152552492786,0.37870434869141206,0.11806149865658275,5.417852522639069
E14001162,0.12008422485483974,0.071314630878193,0.14888231916115446,0.05244911415020099,0.005827679350022332,0.4809962354042155,0.12044579620137397,6.639141161707467
E14001163,0.2677919708029197,0.09573448905109488,0.15465328467153286,0.03770529197080292,0.016309306569343065,0.3177919708029197,0.11001368613138686,7.482036952554743
E14001164,0.12525541479362484,0.09169958679562276,0.197952140943559,0.05498796712527812,0.014394042591835809,0.39924170185714936,0.11646914589293011,8.585910184806792
E14001165,0.32979692940434185,0.1028439230715304,0.1462155025354614,0.030963007968592995,0.012221625032131424,0.2326315051527119,0.14532750683523007,6.891197158413759
E14001166,0.24392408808487256,0.1059850374064838,0.13629062935880637,0.035927131324231795,0.022000084534426645,0.2964199670315736,0.15945306225960523,7.5072382602814995
E14001167,0.15918976943899935,0.10504993932605246,0.1617100718752917,0.010566601325492392,0.006198077102585644,0.38855596004853915,0.1687295808830393,5.391393633902735
E14001168,0.17443235335377463,0.08585342391631094,0.16477284113910098,0.05725565642598048,0.01745525962444137,0.3685444598088138,0.1316860057315778,8.34836369466322
E14001169,0.139087972074715,0.10379145159493483,0.15033978239073117,0.00857811281518066,0.005625905158008095,0.45519699951724907,0.13737977644918117,4.9690389542872
E14001170,0.22783000825398103,0.11897811688442414,0.18919735067340407,0.034566062045779396,0.008837799206812554,0.2820647031586576,0.13852595977694118,7.508354639341292
E14001171,0.19905673463725898,0.12767374115688723,0.13810514634484672,0.040255236509918156,0.017838812595366904,0.3147177139686503,0.16235261478707172,7.455888472742405
E14001172,0.22735056542810986,0.05492730210016155,0.025121163166397415,0.004927302100161551,0.005864297253634895,0.5986914378029079,0.08311793214862681,2.173626817447496
E14001173,0.1872210953346856,0.10996450304259635,0.21650608519269776,0.026850912778904664,0.018762677484787018,0.31095334685598375,0.12974137931034482,8.332213488843813
E14001174,0.25363084970229816,0.08883757164320294,0.16256746981247566,0.03694841689388459,0.035084302487340714,0.20950420121306548,0.21342718824773246,9.021131267041344
E14001175,0.14735391570928685,0.16209395224971357,0.04378657913479701,0.005341714922738674,0.005063016752856656,0.5448239556560245,0.09153686557458272,3.105239525593782
E14001176,0.33010180222310154,0.06309579481276305,0.09818698514335047,0.03832871686031872,0.03295082556926508,0.2891650778804993,0.14817079751070183,7.623070973776035
E14001177,0.21421251949209177,0.14232568500779683,0.15798618846068166,0.023479616841167297,0.008710180441078191,0.31472488304744933,0.1385609267097349,6.516094898641121
E14001178,0.12947220924801495,0.10366651097617935,0.23187762727697336,0.03900046707146193,0.012540868752919196,0.35913124708080335,0.12431106959364782,8.497022419430172
E14001179,0.2847643630023418,0.08763952752944394,0.19413343361651939,0.046580400335037006,0.02003384557528931,0.23433787456624672,0.1325105553751218,8.950701697406883
E14001180,0.36685557944107877,0.12937267930427984,0.13781512605042018,0.02423294899355091,0.01412937267930428,0.19212429157709596,0.1354700019542701,6.864569083447332
E14001181,0.2825320028222961,0.15204112488660418,0.13730470718677554,0.019191613748614052,0.011793166011490778,0.2720491885898599,0.12508819675435945,6.399808487047676
E14001182,0.274023659050397,0.11886242100145844,0.14456733106465727,0.023375465888834872,0.020499108734402853,0.31088964511424405,0.10778236914600552,7.1596985901798735
E14001183,0.19133653067034578,0.1932636927052537,0.14806298315923178,0.01843943674309616,0.01559249282789129,0.30199505069750127,0.13130981319668003,6.966252764820533
E14001184,0.2951543346123807,0.09630208156473904,0.12132839824781826,0.049492342694149205,0.007928961934191315,0.2700091683928147,0.15978471255390675,6.7481917891948795
E14001185,0.344361350963242,0.09408627216948584,0.1306950635012402,0.04891740176423416,0.011637231681617276,0.2466011450737584,0.12370153484642211,7.312713302623973
E14001186,0.17247396782173471,0.13960534642453065,0.15738201622336856,0.010642990009012983,0.0067309720597541565,0.3513337296488772,0.16183097781272174,5.643277657391605
E14001187,0.13773256859649474,0.10136093846799496,0.14944343412138533,0.010331941085952957,0.005235915985531286,0.47125242310997423,0.12464277863266653,4.977217770139291
E14001188,0.2210862402771645,0.1262864712475799,0.15707686559559797,0.008712339934105499,0.006402635780034646,0.31571617811894975,0.16471926904656772,5.545667606399239
E14001189,0.18457639121845765,0.11869618696186962,0.2153639718215364,0.016605166051660517,0.009299638450929964,0.23713146222371315,0.21832718327183273,7.150145365090015
E14001190,0.3695559013916142,0.062318154137627715,0.16482847283307395,0.02532873221011796,0.017163993955387147,0.233664884859147,0.127139860613032,7.200757832059002
E14001191,0.2045805689357448,0.09651913114605108,0.18436789966372807,0.02871944015268563,0.007888757611560484,0.31013359992729256,0.16779060256293737,6.846178315004999
E14001192,0.16202756949178218,0.1015867605847156,0.20819132015451033,0.04459213815042036,0.01866999924259638,0.334772400212073,0.13015981216390216,8.831042187381655
E14001193,0.3668069502895954,0.08537855743989332,0.14471436309846245,0.023584316013167215,0.013479728322013418,0.24955206466936122,0.11648402016750697,6.5913163048460355
E14001194,0.3815312046444122,0.1001652959200129,0.15314062248024513,0.021931946460248347,0.012054507337526206,0.19498871149814545,0.13618771165940977,6.7191783583293025
E14001195,0.14991735537190082,0.09317591499409682,0.2164344746162928,0.04436835891381346,0.012396694214876033,0.34040141676505314,0.14330578512396694,8.390613931523022
E14001196,0.34171757096658284,0.1259791591807402,0.16215115582704515,0.015810276679841896,0.008360282668583064,0.2008863336926578,0.14509522098454905,6.422445801892443
E14001197,0.16728512330664205,0.08671413099444276,0.18108055323757613,0.024785611561884132,0.01375992045878238,0.4037782078369405,0.12259645260373205,6.9063260124638255
E14001198,0.3225242222353242,0.14081323821315567,0.14987323860621427,0.03221115107206729,0.015191714325020145,0.18139653715386278,0.15798989839435568,7.524713558555902
E14001199,0.16461939767607303,0.1512212473322267,0.2297367797012094,0.057979606355228835,0.017595447000237137,0.2180460042684373,0.16080151766658762,10.15716148921034
E14001200,0.23760827438070556,0.16464710139851976,0.1973570544698933,0.03184609278326446,0.014078587938642572,0.1808736662697579,0.17358922275921645,8.335376246176835
E14001201,0.14464621164683783,0.09537278949754928,0.13894586833070627,0.03554077688769892,0.005570790058946732,0.4257767797378706,0.15414678384039038,5.90082698162503
E14001202,0.2176201474638003,0.08719019276894377,0.2248822954606023,0.02633916674069468,0.027183086079772587,0.23307719641112196,0.1837079150750644,9.055532113351692
E14001203,0.20529091974697358,0.11091125886703987,0.18742547644550434,0.04947353529637639,0.012226915381661648,0.2887977203370991,0.14587417392534507,8.298033588650188
E14001204,0.3159145979060943,0.19487495999634252,0.11715356832624697,0.013212636583916243,0.00978375165729438,0.18335390664289306,0.16570657888721255,5.971688840122526
E14001205,0.15978390097209594,0.1635603888383803,0.05818588712497377,0.005157703335897615,0.005804601720400028,0.4973599552416253,0.11014756276662703,3.4863451989649623
E14001206,0.21983933699247574,0.06608265784595253,0.1772200210824761,0.06644614881320199,0.009796081567373051,0.29806259314456035,0.16255316055396024,8.36338191995929
E14001207,0.18059844846693757,0.1291614333210196,0.08534909493904691,0.006117473217584041,0.005984484669375693,0.46517916512744734,0.12760990025858884,3.8812338381972666
E14001208,0.19541313755535722,0.1470860626062943,0.15707141293549093,0.008436189738494956,0.007392190209978615,0.2839510330543722,0.2006499739000118,5.7041103271759805
E14001209,0.2403951896129696,0.15860796764695448,0.1199404022845791,0.009134768881478591,0.00801731171733655,0.3167370250807052,0.14716733477597643,5.241805314129625
E14001210,0.21716387882968327,0.09011132187541913,0.09390507941982335,0.030426701921787282,0.010538215401122798,0.43509417332490274,0.1227606292272614,5.30910501810657
E14001211,0.23190828131937008,0.1118278446632368,0.2652320388603066,0.028492335013449634,0.014990467733932256,0.20477396777310594,0.14277506463659867,9.204512809798647
E14001212,0.15056160868284885,0.08058138067393042,0.17628623112195532,0.043245971982667955,0.009402212780278491,0.3927684994320811,0.14715409532623785,7.204734760843044
E14001213,0.22512176845260398,0.14025852379168227,0.18810415886099663,0.014462345447733234,0.011371300112401648,0.20683776695391531,0.2138441363806669,6.937336080929187
E14001214,0.13173707210487984,0.07875091041514931,0.1832438091769847,0.04882101238164603,0.018344865258557903,0.3933448652585579,0.14575746540422432,8.249385469774216
E14001215,0.11890401873613961,0.10466538166594126,0.15950589649526414,0.029700097411345314,0.004870567265642811,0.42966693610230267,0.15268710232336422,5.998518104002155
E14001216,0.3462218795355588,0.09157293178519593,0.09143686502177069,0.023403483309143686,0.029503809869375907,0.23888788098693758,0.17897314949201742,6.7945505261248185
E14001217,0.17876635952814132,0.08942230569086605,0.1720171371559364,0.06428389772482736,0.02441457832032396,0.33161179255433615,0.1394839290255688,9.403867597863725
E14001218,0.257172929165351,0.10295758341227239,0.11520892537627618,0.024186927691821913,0.011388274918429638,0.3163245974107989,0.17276076202505,5.718766445637302
E14001219,0.39795126847964957,0.04583409381273955,0.10567621828800876,0.030845044716189086,0.017430187990509216,0.2309956196386202,0.17126756707428362,6.2346002920240915
E14001220,0.1873697066689128,0.14839225926003916,0.12078586620059382,0.025100549600960222,0.01242392975215313,0.3495125186885384,0.15641516982880246,6.120522647349913
E14001221,0.23496364217132334,0.11766032205332481,0.163018357415306,0.01142406193044099,0.008135886210330508,0.27571823152514985,0.1890794986941245,5.895182352830649
E14001222,0.2490368555840107,0.1800690346286605,0.17775303418327582,0.02658946665182051,0.011669079167130609,0.22572096648480125,0.12916156330030062,7.6582229150428685
E14001223,0.15557434704898815,0.11744469855668518,0.1447927276920416,0.011896296581015894,0.006880249072703861,0.4112198028174428,0.15219187823112257,5.251378932600465
E14001224,0.12370562130177515,0.1115939349112426,0.20841346153846155,0.038683431952662724,0.014792899408284023,0.3702292899408284,0.13258136094674555,8.238674186390533
E14001225,0.22330276586303802,0.11226149977813933,0.18113074988906966,0.013052802839816595,0.0077281467238574176,0.2913400384558497,0.17118399645022925,6.228461026475373
E14001226,0.12340213381194536,0.10443713231628278,0.19329943164822017,0.01575431249376807,0.0055638647921029015,0.39000897397547113,0.16753415096220958,6.111825705454183
E14001227,0.18114654976948077,0.09568437759806515,0.12519839770236565,0.010978006197566321,0.004402539490590281,0.45353714760789055,0.12905298163404127,4.520680598594211
E14001228,0.24914317539199726,0.15898380601490875,0.18494559163739183,0.015958358324051066,0.011160140519235712,0.23601233827435525,0.14379658983806015,7.125085682460801
E14001229,0.19036383754230668,0.13450273366310855,0.20204699297058057,0.01593009632908097,0.011162457693309034,0.26643452225982817,0.179559359541786,7.135470906014058
E14001230,0.14863554508934756,0.08974333603783666,0.11329230403894484,0.008271822373498506,0.004610848356519502,0.5278135080046702,0.10763263609918271,4.0516098391150335
E14001231,0.4107593535532433,0.05156077042284702,0.06309497454062431,0.02125304405578924,0.018950630949745407,0.3059774186406907,0.12840380783705999,5.147941111357095
E14001232,0.2588049652850831,0.10784767515253524,0.14458236903008626,0.02230170418682937,0.020997264885335577,0.29646539027982327,0.14900063118030718,7.030875236692614
E14001233,0.20747655691518438,0.1429923047811278,0.14448509314158361,0.020436482906522013,0.014696606534628485,0.30490727892014635,0.16500567680080735,6.576205794541861
E14001234,0.13225971894553287,0.06917632577700276,0.16309365063083392,0.049666632475125656,0.013252641296543235,0.42904913324443533,0.1435018976305262,7.406554518412144
E14001235,0.17160935702415953,0.09288849120115898,0.17587029698751544,0.05351740593975031,0.017043759853423664,0.3101325152328604,0.17893817376113172,8.414877071882056
E14001236,0.26095312550897426,0.17492426463402716,0.1414541190266784,0.012866868627642594,0.010374930779504219,0.2222547965731783,0.17717189484999513,6.202400729665461
E14001237,0.2174286942812097,0.17457359896803784,0.0697291099326358,0.01866848215565429,0.010695857818546654,0.3884728393292246,0.12043141751469112,4.9432062491041995
E14001238,0.1510616717380822,0.1397382817046607,0.09140187226683959,0.0055369880780166605,0.0052709466088026475,0.4785587203405331,0.12843151926306512,3.924568929681914
E14001239,0.23853048409965566,0.06471541421916144,0.17639760988454528,0.035421308486935386,0.029724529066234556,0.27866113024103706,0.17654952400243062,8.581565221794612
E14001240,0.15158494598124184,0.09929953698207289,0.22732992995369822,0.04658672681942301,0.015315208358067198,0.2869049032411255,0.17297874866437135,8.991926866912026
E14001241,0.19158113608210936,0.09872146522739338,0.19691205096443107,0.029972571226331624,0.011059989382410193,0.30591930631746594,0.16583348079985843,7.391169704477083
E14001242,0.23201015896905278,0.13592324334493464,0.13775750164612924,0.029018906970181543,0.014250776032358197,0.3161273633712727,0.13491204966607093,6.8005126516790515
E14001243,0.16717296373647236,0.10162331498006455,0.23473988988038733,0.06142016328080501,0.020789823428896907,0.2598727928612113,0.15438105183216252,10.30199829124739
E14001244,0.3311867942496939,0.14613849712031202,0.09890707904403429,0.011405378440887034,0.011405378440887034,0.280690218130697,0.12026665457348873,5.32781960001814
